Date,no,so2_roll_std_7,nh3,pm10_lag3,no2,pm2_5_roll_std_7,o3_lag2,co_lag2,pm10_roll_std_7,so2_lag3
2020-01-25,55.5,16.388860909311852,47.2,411.2,18.2,136.21252651996588,66.4,5.53,68.7720631264349,75.7
2020-01-26,116.9,14.964068074335332,40.4,318.7,19.9,147.58258543544213,187.7,1.24,98.47115361992,93.3
2020-01-27,45.6,16.32711737891204,8.8,305.6,20.0,138.90166785655734,20.6,1.1,107.60306465807328,51.3
2020-01-28,33.6,16.884495564754072,15.1,321.9,43.0,171.7442422962259,24.6,2.87,83.62795442855736,77.4
2020-01-29,45.9,27.27157948522702,43.8,484.1,126.9,150.92304251473587,89.2,7.44,93.47348745576409,59.5
2020-01-30,142.3,27.353854085545944,24.5,512.1,105.0,153.76397497463435,133.8,4.16,115.54786886827549,88.5
2020-01-31,165.2,28.37579451373512,37.6,425.3,9.9,151.29665592880124,80.5,6.85,136.68961015311166,53.0
2020-02-01,128.9,28.71879258637197,13.0,282.9,48.3,159.35481823665722,71.2,8.14,133.75005829994333,13.6
2020-02-02,120.8,28.71175302737135,31.4,581.5,85.6,125.78047581098592,62.1,2.84,133.35440785830153,20.7
2020-02-03,161.8,26.075750457173157,32.9,202.3,28.8,103.12796950991506,108.5,8.81,128.58935562849825,72.1
2020-02-04,46.3,25.967800574301062,23.6,359.5,47.9,156.41167292939284,124.1,0.49,147.5748833320767,79.9
2020-02-05,173.5,28.47418212379508,23.4,479.9,53.0,160.75375430704392,154.8,9.24,175.8245973907485,59.2
2020-02-06,98.0,27.2694840784487,34.3,307.8,106.8,161.16371002360106,106.6,5.93,136.3434860581014,27.6
2020-02-07,160.7,29.26441036969167,31.4,169.3,21.2,159.05227652148398,162.4,9.5,172.82286555066304,49.6
2020-02-08,27.8,30.989429841556703,11.2,88.4,48.1,155.91214253699462,45.8,2.37,175.9385011601381,2.6
2020-02-09,183.9,30.30123366968356,19.3,157.9,94.9,156.20305923472066,69.5,7.85,174.45945769992488,65.9
2020-02-10,163.5,30.256482973154124,27.9,547.4,122.5,131.74313210616646,198.5,7.11,210.36250344855304,10.1
2020-02-11,69.6,32.85518731240682,3.5,402.2,17.5,76.00984585345905,42.7,7.5,208.98039552619608,87.5
2020-02-12,85.6,31.71507828267487,22.0,87.0,59.0,100.9809293641036,150.6,0.26,204.43229872479705,33.3
2020-02-13,92.8,31.373912426606687,17.0,559.9,71.4,127.8826675772236,154.1,2.42,231.60696387260364,54.7
2020-02-14,180.8,28.63578347519237,34.4,184.9,68.4,144.39313233899543,55.9,6.67,211.91000335946669,77.0
2020-02-15,50.7,25.46276459759198,9.8,528.1,128.2,136.70260212801887,49.9,5.85,207.86790219248468,7.8
2020-02-16,90.9,29.29225478648229,16.4,18.2,64.1,132.54933313406642,175.5,2.69,189.8834805623595,61.9
2020-02-17,9.6,32.76154830924585,23.0,255.6,74.9,164.5597242861777,130.0,5.85,167.71625840488164,26.3
2020-02-18,42.1,29.520162601178203,2.1,343.0,85.7,163.9648423406966,153.9,9.2,167.3230451210207,16.4
2020-02-19,56.9,27.93142964305198,11.8,358.4,34.5,147.38488970815712,95.7,0.92,154.91750953944626,79.7
2020-02-20,77.7,25.33781288716059,5.6,430.0,109.8,101.2546906614812,156.5,9.94,97.65313980761456,4.8
2020-02-21,22.4,33.91196586120348,20.2,188.3,119.3,106.31412126783648,79.4,0.77,140.16505576334836,9.6
2020-02-22,27.9,34.09310082420674,23.9,467.9,44.8,100.7287588384902,186.9,0.4,163.7676344557675,31.7
2020-02-23,53.9,29.9039016406444,32.5,289.0,50.0,124.9445705674544,5.2,1.07,182.20030055905343,14.8
2020-02-24,115.1,26.467428320574797,39.9,65.1,129.0,127.76355766284296,30.9,3.41,189.03136801927357,85.8
2020-02-25,24.8,30.00371405581087,3.6,528.0,7.4,125.69379270198444,194.3,7.65,174.36922238252313,61.0
2020-02-26,117.2,28.652499267702996,10.6,541.5,109.6,161.6835592549017,0.1,1.02,204.76709417565792,47.1
2020-02-27,26.0,26.885790192696977,44.3,503.8,94.3,155.49795282682442,48.5,1.03,202.38784313199,39.9
2020-02-28,84.2,25.647054968776303,42.4,484.0,22.6,129.93324843018073,128.9,1.89,163.5641959307606,99.4
2020-02-29,194.4,30.301343676006034,47.6,110.3,111.6,129.46128673045382,39.7,4.68,172.88294553582406,46.3
2020-03-01,197.8,30.17149395736064,29.0,383.4,85.2,155.28309324462538,23.4,6.52,166.95100079564213,22.5
2020-03-02,128.8,34.99304692840189,31.5,251.4,33.6,164.58774183366356,178.6,8.06,151.4325199395355,27.4
2020-03-03,146.3,26.2378134977528,15.6,169.0,70.7,163.52640677971752,20.4,2.54,133.04088165100163,2.2
2020-03-04,71.0,26.73447925343565,15.1,507.5,149.0,152.98771970636173,33.3,6.0,117.0133590256936,38.6
2020-03-05,37.7,26.144178993383907,23.7,308.4,12.2,147.77629328529932,167.4,5.54,156.91562943793787,86.3
2020-03-06,81.2,25.955759063672744,10.7,329.1,10.4,144.37528643550206,21.0,1.63,173.86953647573026,47.9
2020-03-07,173.2,21.09106107200063,29.6,190.8,148.4,142.5601911307572,80.8,6.5,197.2237284091822,21.3
2020-03-08,166.5,27.718998126607364,28.3,1.6,64.4,131.32185470746865,75.3,3.07,202.64990101392087,37.5
2020-03-09,55.2,27.030776110627357,8.8,449.2,115.3,94.25371534927874,36.8,9.68,208.09927804730364,30.9
2020-03-10,181.2,28.23790090674327,13.8,575.7,135.9,98.00911522234404,173.2,3.18,207.01566308350715,54.9
2020-03-11,121.7,27.069153064310203,1.8,75.6,12.6,130.52598354715568,188.5,8.04,227.88417901999824,94.7
2020-03-12,154.4,25.334871507187916,25.9,139.5,138.9,159.87959457637103,88.9,9.88,201.28575754502813,82.7
2020-03-13,83.9,33.18412557950257,18.2,167.9,65.9,160.32609329262726,186.9,8.95,193.98365419601103,31.3
2020-03-14,7.4,37.41638932976024,24.2,490.8,1.7,159.25085930843898,115.1,8.2,167.52863863203862,81.9
2020-03-15,156.1,32.97392187486236,9.1,177.8,94.7,158.83919391576362,161.4,7.31,150.8168204589026,62.0
2020-03-16,50.3,27.95607949896376,31.3,164.1,17.4,184.1442860781678,42.9,9.81,167.89708582513032,0.2
2020-03-17,137.1,32.789777733457214,4.4,471.4,140.1,184.49760354618613,166.0,9.76,167.69483906077372,12.9
2020-03-18,67.2,34.11770940784416,10.8,267.3,46.7,174.96657231760412,109.1,8.37,151.75732507620623,28.9
2020-03-19,45.2,36.366854348954845,3.6,536.3,146.3,134.47574042147784,152.3,1.36,146.56567193744868,40.9
2020-03-20,113.4,38.9878063966037,10.7,169.2,103.4,165.3371893751558,133.1,3.15,148.5356635065571,83.6
2020-03-21,46.6,35.1844053659059,5.3,257.0,83.2,162.7200019899796,108.2,7.65,137.8416810968975,88.5
2020-03-22,141.0,34.58094024996191,28.0,228.0,34.8,159.7934380916273,188.9,8.34,138.27121554256615,3.9
2020-03-23,8.1,34.889703761589,30.3,491.4,126.5,156.649677396959,189.6,0.38,153.84235128084472,99.9
2020-03-24,198.6,37.32614939384232,39.0,319.0,129.5,152.6905413854157,6.5,0.99,152.39248356667414,62.6
2020-03-25,70.1,36.20459718244167,18.1,261.3,111.4,143.44082403555805,132.9,3.38,169.52146232992484,33.5
2020-03-26,81.7,28.22143730942016,12.5,593.7,124.0,153.9697017195882,59.6,3.58,173.20906855176884,86.4
2020-03-27,25.8,23.546408077100423,38.6,539.2,45.9,145.0485550887469,27.0,3.95,177.86086188500246,21.5
2020-03-28,61.4,24.35567793388341,11.1,159.2,79.6,148.46135780702227,40.3,0.32,178.08812157923043,79.7
2020-03-29,57.0,21.312728144289505,20.4,203.2,68.1,137.60624812779943,134.8,3.29,177.11715385720257,62.0
2020-03-30,130.7,30.409631932756422,21.0,165.4,107.4,137.29060939689725,64.4,2.95,157.58364823317143,67.3
2020-03-31,41.5,28.48863599669856,35.5,296.5,38.6,139.41919318577135,133.6,3.91,142.63534758590467,75.4
2020-04-01,167.6,29.174213989493705,13.4,368.6,1.5,160.0770216400307,55.0,5.84,136.02293574106744,72.0
2020-04-02,196.9,29.792664485454548,17.0,506.1,124.6,150.3796417959117,69.9,7.08,172.96347260951546,1.0
2020-04-03,66.4,31.32527505294831,18.7,98.4,145.0,168.50695195493523,14.5,3.37,158.6542091948333,85.2
2020-04-04,191.1,36.523814801017885,19.4,265.3,132.3,181.3934017280568,162.8,7.3,157.16252431040587,85.9
2020-04-05,38.6,37.79615122759262,8.2,577.2,65.8,200.58839163107825,64.5,3.46,195.34280978150443,48.3
2020-04-06,19.8,35.15314115884015,27.0,311.9,128.6,204.75057067191813,25.8,3.86,208.4616008947901,87.6
2020-04-07,105.2,35.80553960865099,0.4,363.3,76.5,212.84181024995104,56.7,2.4,201.83822494170624,12.2
2020-04-08,72.8,36.451971009483096,22.5,46.4,55.7,191.87564052941025,112.7,8.19,209.43525536660744,21.6
2020-04-09,179.6,38.77524983800883,6.3,576.3,100.2,182.37270185242184,68.6,6.56,200.35269259126835,98.8
2020-04-10,194.3,35.94620319045569,49.3,138.3,98.3,173.6156469248749,12.8,8.91,231.77020742023493,90.8
2020-04-11,184.0,32.476885553237715,45.5,499.3,38.7,154.2616284109563,138.4,7.75,230.6928983157761,28.2
2020-04-12,87.1,29.15440830834216,31.7,519.5,118.2,119.52946438909048,101.2,7.53,216.4465434939449,20.6
2020-04-13,143.2,23.47976839343881,36.5,45.6,0.2,143.24397269793144,185.0,0.61,214.0611038710113,62.8
2020-04-14,39.4,15.98086653589528,4.2,305.4,13.3,151.11907792957734,62.4,4.65,210.0665359447084,62.1
2020-04-15,168.4,14.05944861074212,8.9,561.9,80.1,146.08215073000775,147.2,4.53,202.01751102789237,51.4
2020-04-16,101.1,6.668761575614009,20.4,129.8,139.7,138.76097811567564,163.0,8.69,187.979323837692,46.4
2020-04-17,67.6,16.875510574286743,9.2,517.6,27.2,135.9780426952751,16.7,9.53,165.9694134184856,47.1
2020-04-18,89.1,23.160094991169792,26.0,337.2,45.1,139.5473447564352,26.4,5.47,170.33301416427082,50.4
2020-04-19,66.4,30.211090678755813,49.3,261.6,36.6,145.48452380465295,181.5,0.82,174.4758913622921,54.5
2020-04-20,152.0,32.38394664027233,47.9,551.0,99.3,112.80064167328442,198.5,6.34,168.0265696109928,94.4
2020-04-21,95.7,33.34375075311293,48.1,259.1,122.6,87.96869573076206,182.0,1.75,152.79212302060049,99.6
2020-04-22,96.2,37.844493843698274,6.5,101.8,28.8,107.5213422889569,126.2,1.88,154.94601056650512,12.2
2020-04-23,107.8,41.9297030755049,33.5,171.0,83.8,121.31630047897426,37.3,1.85,179.97112599102016,26.1
2020-04-24,193.6,37.95743229812404,46.9,131.6,18.4,101.2817827835271,174.8,8.74,128.23834394260578,33.3
2020-04-25,104.1,31.319558775703747,4.3,132.2,130.3,69.70234333698352,92.2,5.75,161.8098104624812,5.9
2020-04-26,174.9,29.73305840146221,5.8,469.5,11.0,69.65990511730867,23.7,6.36,182.37740957643064,93.9
2020-04-27,188.8,30.79407023932955,37.6,147.0,7.8,73.76986092539728,175.1,8.73,175.66942168256085,59.4
2020-04-28,1.1,33.33590228195995,36.2,461.7,48.1,119.3248626948421,191.2,6.55,185.7020091180388,15.7
2020-04-29,34.0,29.63892228617156,24.5,520.8,22.0,121.45439277280003,189.3,9.55,213.5992018890027,32.5
2020-04-30,10.4,23.190186758729727,31.7,259.1,90.3,142.84155391135155,114.5,6.75,225.55686433274204,14.7
2020-05-01,117.2,23.745505840454257,44.2,587.5,127.5,138.82698722133384,177.7,9.97,249.5651646936553,71.0
2020-05-02,71.9,23.13211537894366,27.0,15.4,112.3,141.13143654392667,189.8,6.22,262.18266442274387,36.4
2020-05-03,154.4,23.850356890611188,4.2,567.9,41.1,140.79538175597074,99.7,3.27,268.4400420773247,64.9
2020-05-04,179.9,24.73019168854907,26.2,21.4,143.8,127.983572234505,143.6,1.79,267.9557781568047,14.9
2020-05-05,127.0,23.573623274450505,29.2,77.9,38.4,127.7038724848197,92.4,0.71,268.1863930712576,20.5
2020-05-06,92.5,23.593491838701148,26.7,561.4,115.0,117.58721180873545,120.5,8.57,249.71986781382137,53.1
2020-05-07,198.8,20.585084752939764,15.6,287.6,83.1,87.09249598641046,29.6,1.48,239.16054878519972,9.9
2020-05-08,170.1,21.7252322032634,0.4,588.8,43.6,133.73994310209807,85.8,0.54,205.3352114168902,65.4
2020-05-09,146.3,28.16408553966764,44.8,564.3,106.6,146.25329300322008,172.7,7.48,165.08594154330106,41.2
2020-05-10,95.3,28.09332237213611,46.7,244.2,123.2,156.36350505883948,144.5,9.81,152.14193874080075,30.4
2020-05-11,10.9,28.714564082990915,0.7,218.0,20.5,164.7247140794952,162.3,5.74,175.6453596909191,8.2
2020-05-12,157.4,26.662484791146063,44.0,330.7,139.4,167.36060297624243,177.8,6.95,145.19912435784698,84.2
2020-05-13,70.0,26.83442174663338,42.0,456.1,84.2,170.26582578007668,112.3,5.85,128.9525863401323,52.0
2020-05-14,134.6,28.14123393916921,44.0,142.2,107.0,164.94458376765718,182.6,2.04,146.49262617555013,6.7
2020-05-15,101.1,23.867680877626,38.9,352.9,54.3,151.02372566681598,25.5,2.65,133.88770703555318,35.0
2020-05-16,59.0,19.132594974968526,36.2,499.7,10.4,150.46420868511586,175.7,0.11,138.69294279433387,45.6
2020-05-17,184.5,21.470555696226413,17.0,537.6,95.3,142.40053170045204,193.7,7.21,149.9143850907666,62.5
2020-05-18,98.4,19.373435420699117,12.1,326.0,103.7,138.3509650266652,111.3,0.78,126.17228961490171,49.0
2020-05-19,75.6,21.966142778636144,27.0,275.3,40.0,93.98821608002116,56.7,6.29,158.32668156453576,22.5
2020-05-20,117.9,25.372275833128946,26.4,174.6,2.8,91.83221760622024,97.6,9.94,163.62813968030662,7.0
2020-05-21,0.3,22.98535765801055,18.9,405.7,0.4,108.090394269488,132.0,7.93,177.91141856874268,19.2
2020-05-22,183.6,21.881912513262897,8.4,116.2,68.7,100.97956889060968,0.5,4.56,189.80015304324024,61.7
2020-05-23,33.1,22.328862381189328,6.5,528.4,81.2,155.2704384215459,34.2,8.8,188.6093998566481,2.3
2020-05-24,159.6,20.522252730703197,1.0,6.8,40.6,155.91894719769664,128.3,7.83,197.22543543101077,48.3
2020-05-25,25.2,30.132485238802776,46.3,60.9,17.4,153.70572997963168,25.6,7.69,183.47321979229463,14.8
2020-05-26,154.2,28.635808418997414,42.5,194.7,24.1,164.0702172561377,179.3,5.67,178.7270211670229,37.7
2020-05-27,111.1,24.47731700205413,38.8,377.6,92.3,165.86614511478268,192.4,1.46,123.36959183881297,26.4
2020-05-28,175.1,28.424193249848983,27.5,206.2,106.2,163.4048332327094,48.1,0.82,111.18202578268672,91.6
2020-05-29,148.2,30.35857923772671,44.1,255.8,12.2,176.41168436629255,53.2,3.62,174.01234493700636,35.5
2020-05-30,183.8,33.848619582178635,39.8,141.5,103.7,144.10031723966287,73.7,6.33,179.07198206839678,34.6
2020-05-31,107.3,33.830677822130056,3.2,65.7,55.0,176.07948827298492,150.0,3.08,185.86447955944743,1.0
2020-06-01,118.6,25.48860623139378,37.7,590.0,46.8,198.62960384547296,85.6,3.83,184.31199997106228,1.4
2020-06-02,171.5,26.0819496057732,31.5,136.4,41.7,188.78868887626464,66.8,2.46,184.2878816779141,71.8
2020-06-03,33.2,27.57969404851185,17.0,428.5,123.8,199.32177263816172,75.2,9.0,175.60984623658703,51.9
2020-06-04,17.2,25.727805969417567,9.0,267.9,145.5,201.3719314152416,32.1,9.01,144.17420018852133,35.0
2020-06-05,122.4,21.817555185806544,28.7,257.9,59.1,187.77553849514803,41.7,3.24,120.98849610800072,17.7
2020-06-06,90.3,16.339085478866668,23.8,313.6,118.3,185.62167489406016,87.7,7.6,121.84186081810614,5.6
2020-06-07,100.8,14.25924929567428,33.6,359.8,105.4,172.06233228244983,12.6,7.58,119.16695371260606,44.1
2020-06-08,188.7,14.119928503798375,28.5,82.9,78.8,156.1203168499646,146.1,2.8,151.34962834443857,33.8
2020-06-09,77.2,19.784397411909723,19.9,438.6,39.5,153.44769855060133,128.2,1.79,153.44879555455142,18.2
2020-06-10,147.8,20.03267568843699,36.7,162.0,25.7,145.7801051159556,177.6,4.43,157.1185585109889,41.2
2020-06-11,22.6,20.793096381800776,1.5,516.0,138.4,144.21038863575748,179.0,2.85,154.9408596852347,33.1
2020-06-12,187.5,29.452269699909248,3.5,226.0,64.2,104.11563168854526,143.2,0.25,157.56381473639684,67.8
2020-06-13,112.6,27.43317421697772,6.3,206.8,14.3,107.32140868393782,75.6,5.4,175.5550042687738,4.6
2020-06-14,58.6,31.977775020130736,32.9,326.3,57.3,101.26663531771712,148.5,4.67,186.6846934322808,51.5
2020-06-15,101.9,31.63715416736352,38.0,554.5,80.0,95.64676082932948,133.0,1.2,188.94062055375431,91.3
2020-06-16,118.6,30.805488070116628,14.9,101.0,25.2,91.68430825911533,65.9,1.37,188.83219055679004,58.2
2020-06-17,142.9,28.703351388860224,0.5,553.6,12.7,160.34784510111598,167.8,1.93,203.59264066594648,6.5
2020-06-18,113.7,34.18330140928609,16.0,124.9,143.0,157.43755224578052,3.8,1.45,212.80641213934047,52.3
2020-06-19,70.9,32.84242320391058,43.9,227.7,4.4,179.36919096284805,184.1,9.73,220.21462150322657,58.2
2020-06-20,136.5,32.3576589888406,46.3,543.1,107.6,180.2639995223936,123.1,1.77,203.6315030824531,14.7
2020-06-21,47.9,33.49159098440491,37.3,185.1,85.2,154.60625102867877,197.8,1.15,202.40193510273903,96.2
2020-06-22,58.8,33.62691665629678,19.4,593.9,1.5,162.60346156919817,91.4,7.54,167.7491324227094,12.0
2020-06-23,40.4,36.384370009007824,19.9,526.0,49.6,160.2416033013006,41.5,0.35,228.6811442036397,50.5
2020-06-24,45.6,34.158977067320414,14.4,544.0,90.9,140.60619271060364,20.6,7.61,233.53724899181893,94.1
2020-06-25,184.1,30.775136841597533,38.3,522.6,17.5,157.99121132880407,183.6,5.28,221.07779712343927,62.5
2020-06-26,0.4,25.726760201708217,46.1,0.3,126.6,141.13013919952104,128.6,0.12,216.01525960207636,91.9
2020-06-27,77.6,25.32910052357448,39.9,589.1,70.3,159.0942428098456,101.0,9.64,230.8994256422146,26.3
2020-06-28,120.7,22.05037522626436,20.2,269.3,16.3,153.17441972190673,150.9,9.28,231.89842193347852,64.0
2020-06-29,41.2,21.957664894497597,0.5,271.2,32.3,133.093898110641,176.8,6.9,199.57020485700275,36.6
2020-06-30,106.4,15.348119165056124,39.8,97.5,61.5,144.47279856017704,187.4,6.33,208.93991845458632,60.7
2020-07-01,104.4,15.163332966952536,32.9,33.0,78.6,148.38100571549856,19.7,9.31,164.5771898793112,40.0
2020-07-02,139.1,13.427264374079725,35.4,204.0,82.0,134.49727913693297,24.7,9.51,165.65694328081216,45.7
2020-07-03,192.7,23.34212419435658,11.9,537.6,116.4,150.28492938415343,29.3,0.25,170.1847987168212,25.0
2020-07-04,172.1,23.81071187512049,20.4,140.1,73.5,127.1969451564888,182.2,4.06,167.02647922381658,63.3
2020-07-05,55.4,23.55013901485619,23.0,139.3,30.6,126.61350262755948,61.2,1.26,200.2194415183109,42.9
2020-07-06,112.5,27.448375786799105,9.7,61.8,30.7,146.17174503856424,3.9,0.78,204.3267597792918,97.7
2020-07-07,69.4,24.059925186916253,31.1,166.7,137.1,123.53271978363814,45.6,6.81,171.70634816453196,37.5
2020-07-08,179.1,27.421941162924,41.0,548.9,87.5,104.20844267049358,85.3,4.62,175.74874787875964,44.4
2020-07-09,199.1,26.25686304840827,23.4,390.0,56.3,90.27225223627464,76.7,5.65,176.5477501845819,89.6
2020-07-10,56.0,30.258410873200777,28.8,196.1,2.2,88.34569275619208,57.3,3.68,160.64174426343715,48.8
2020-07-11,198.7,28.730032403475807,18.6,102.1,62.8,100.17762082564045,138.5,5.66,185.64428992283095,95.1
2020-07-12,47.6,29.110978128861547,26.3,130.3,134.3,140.56132706639735,156.3,3.9,171.08795426691375,84.2
2020-07-13,164.7,31.352162528892634,6.8,248.8,31.3,165.9717015466364,39.8,4.21,184.0572775756801,16.1
2020-07-14,193.6,36.85494087183791,16.2,536.1,113.1,178.8309417139153,16.9,9.04,189.9752126688402,67.6
2020-07-15,191.2,30.736778032342983,9.7,59.9,64.3,183.12651364562169,76.5,4.71,190.69212034561,41.2
2020-07-16,85.5,21.706439685252835,20.1,464.9,29.0,161.90203828241332,157.1,8.65,179.5456063564487,15.3
2020-07-17,76.0,22.88047618552082,43.5,395.6,96.4,172.04186506002944,163.8,9.43,208.00974336153905,1.8
2020-07-18,182.2,13.457941539335929,41.3,514.4,94.4,179.21740721151795,42.4,6.98,199.1438293342392,17.7
2020-07-19,145.4,19.82922326360993,36.3,538.9,49.2,173.38473322148556,118.8,8.53,160.15006950327796,27.5
2020-07-20,39.0,24.20808601627614,49.6,92.8,58.5,161.81935842755271,198.2,4.81,158.668936558393,5.7
2020-07-21,8.3,22.526428922490098,3.6,237.3,82.9,133.55372024199167,33.7,5.77,168.29684092895693,24.8
2020-07-22,109.8,21.427552356720515,29.4,398.0,101.9,145.97147960181408,49.4,2.39,200.4747567531578,61.8
2020-07-23,94.6,25.559398606830616,42.8,278.5,94.5,147.11303881871302,195.2,1.14,168.8379174858299,60.8
2020-07-24,42.5,24.021478484294565,2.8,500.7,4.1,141.25276904154742,195.1,9.73,162.6428266097789,53.7
2020-07-25,153.1,27.32933187899736,46.3,4.7,88.6,128.46155622820163,170.3,0.38,162.73188436958424,28.2
2020-07-26,116.4,29.662257564277223,0.9,229.1,118.9,160.58327909159638,136.8,0.48,150.8252726075517,0.5
2020-07-27,197.5,35.0405411460714,29.7,137.9,111.8,174.91922353447822,104.6,2.0,149.5766517940022,15.3
2020-07-28,99.1,34.724075633073745,45.4,232.9,46.9,176.58301568546003,68.0,6.58,91.90230060853835,73.2
2020-07-29,80.9,35.222943010000044,5.6,187.3,38.0,161.36468752782437,57.9,5.46,104.29606895755728,0.3
2020-07-30,182.9,33.86063875863621,47.9,252.2,137.7,163.02836592212446,27.9,9.5,122.55747922621931,87.5
2020-07-31,16.6,32.36607571428544,19.5,270.1,76.1,163.04474845882038,73.5,8.71,133.192052529955,19.1
2020-08-01,188.7,31.306974728751165,38.7,468.5,41.0,156.65118211217845,68.9,4.06,161.93903908863956,16.4
2020-08-02,119.0,28.13477766547505,34.7,85.4,147.8,155.52375871168215,86.5,7.38,184.6885202816061,58.8
2020-08-03,179.2,21.093634788045108,35.1,72.0,39.5,135.69869810232774,110.0,7.64,183.32076363836185,35.5
2020-08-04,157.2,21.187406412210773,29.1,466.5,28.0,143.80032121296682,53.6,3.61,218.31305394732848,6.4
2020-08-05,180.3,23.8416901765834,5.9,517.9,149.7,158.39635938577234,180.6,6.58,201.80100759576547,44.2
2020-08-06,146.1,29.367069344842125,28.2,328.3,43.8,158.64539823440347,94.7,3.53,208.57015492109429,59.6
2020-08-07,163.0,28.28592111516502,13.1,5.0,128.8,157.08305507111922,162.0,2.99,181.9300271035672,55.3
2020-08-08,29.0,17.774272471883894,10.0,277.7,144.6,156.56754057564052,164.6,1.94,176.88821732543778,82.8
2020-08-09,71.3,17.159254063041548,22.0,515.6,13.5,115.41572270544052,117.0,3.07,185.34082889946973,94.1
2020-08-10,72.8,17.22921107554615,17.4,425.9,93.6,96.06762746950278,67.6,1.88,190.31151405249224,51.7
2020-08-11,156.1,23.25764595220465,2.0,390.7,129.1,109.78590420406826,199.9,6.12,161.1415704102618,64.6
2020-08-12,71.4,22.351243706740373,32.9,80.8,70.3,93.94182090148018,174.5,9.86,190.37048090499687,47.6
2020-08-13,57.9,18.82811980092803,5.6,159.5,51.6,96.89784999334807,41.9,6.01,195.41679997964675,58.4
2020-08-14,81.0,18.92573204220476,43.0,166.0,44.5,102.97143385656165,53.2,2.4,188.2659896453479,23.7
2020-08-15,198.8,20.2087322002856,23.9,558.2,128.9,118.47221695602838,104.3,1.77,173.70081283906444,76.5
2020-08-16,145.8,23.122407190552604,22.4,48.9,116.8,134.72215499916524,109.7,7.08,172.9352521279879,29.0
2020-08-17,151.7,26.940286702614245,45.6,101.3,147.2,149.65800377941073,108.6,1.07,178.78535015087422,44.6
2020-08-18,171.2,24.684543071863345,36.8,257.1,122.1,155.1422020507086,118.8,6.95,188.73912078391453,72.6
2020-08-19,17.6,24.527904420029547,7.4,87.9,70.7,157.05620922823425,72.7,3.7,111.95720483419026,80.7
2020-08-20,194.7,26.586507498210256,36.3,75.5,122.4,170.87076848838,188.8,5.81,105.99546935510376,91.3
2020-08-21,176.7,26.6308539283364,29.6,349.7,32.3,167.98377330932334,90.6,1.01,101.45106256337267,96.7
2020-08-22,14.4,27.22321313389258,13.0,106.0,9.2,158.357568571286,146.3,3.07,100.16275802531236,68.9
2020-08-23,78.6,26.566009432032956,25.7,225.4,46.7,151.50396977354387,35.6,6.25,95.43632631734955,21.7
2020-08-24,8.3,26.0863127767364,24.8,196.8,17.2,159.10482767809472,196.7,4.84,90.8729778054921,44.3
2020-08-25,30.3,23.349936269924367,26.7,101.7,112.7,170.97655784736506,37.1,3.99,72.08976877410558,51.4
2020-08-26,40.9,23.059849667044045,38.8,211.4,119.0,168.28223033825964,105.9,6.35,143.8353539558982,53.0
2020-08-27,8.8,17.77215585711342,39.2,294.3,58.6,153.45181499027493,151.6,9.76,148.56276371252758,88.7
2020-08-28,44.0,16.05754532625612,19.2,123.6,18.8,161.92741907292628,14.8,3.85,146.12640320724142,83.3
2020-08-29,41.3,24.79966397621829,45.4,532.6,48.1,152.1669775201541,155.3,9.97,169.1655937099443,50.3
2020-08-30,37.1,30.79068350128321,31.8,343.4,60.4,153.52319973587993,166.1,8.69,170.0626299197973,71.8
2020-08-31,29.1,30.034749715557712,12.0,272.3,138.8,111.5596317158294,151.3,0.99,169.7992624359993,57.3
2020-09-01,73.4,30.40826172197919,28.9,594.1,107.4,97.91434060053786,165.0,9.85,182.01622376668936,14.9
2020-09-02,120.4,30.82400888608632,15.0,204.4,99.7,138.47177467250285,163.8,5.77,185.84442418323945,12.1
2020-09-03,162.7,32.30046439294646,5.7,300.9,5.6,157.14767698236082,94.1,9.18,186.51604935411456,84.5
2020-09-04,44.5,34.98053880714388,24.6,69.5,97.1,154.6373761263367,59.0,2.74,215.9681821803514,85.5
2020-09-05,140.4,37.644553137902754,4.0,552.7,81.6,170.48002675917655,79.7,9.71,179.54210674724072,68.3
2020-09-06,56.8,38.796422270002985,5.0,375.6,117.7,167.95998389639186,37.5,6.8,203.1442098608761,22.5
2020-09-07,91.2,36.79712074657602,45.0,51.3,66.2,173.76579475999142,72.7,8.5,222.4430339060612,84.7
2020-09-08,98.3,39.93644355484755,33.6,152.3,138.3,186.40492661586688,84.2,4.8,199.47007174964716,1.7
2020-09-09,95.2,39.44451799680154,28.6,506.0,96.6,144.12411152825746,86.2,5.99,188.6952292025671,5.8
2020-09-10,125.3,39.25636739374114,42.7,524.9,21.4,148.18402330178793,180.5,6.62,187.8075509410523,21.9
2020-09-11,9.3,35.35226132728116,46.6,230.8,40.0,173.65668100347568,106.9,7.4,147.50824190048274,99.9
2020-09-12,195.4,32.41956346464423,33.4,483.4,76.8,175.49018830258356,175.9,8.91,122.6048647368563,63.1
2020-09-13,189.4,29.15646624352006,0.9,309.2,132.0,171.60827208389196,16.8,1.9,110.0651690071448,24.8
2020-09-14,78.3,30.696455511221235,33.8,293.2,126.1,188.02405621166076,81.6,0.59,99.24022082085128,18.5
2020-09-15,161.7,22.295696787454222,42.1,291.2,17.2,191.3281884989396,12.7,4.54,100.5994816800055,39.1
2020-09-16,197.6,27.382745696966992,35.5,402.8,56.6,189.94071004746027,198.5,8.95,145.37608043245837,34.8
