Date,city,pm2_5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,hour,day,month,weekday,year,season_spring,season_summer,season_winter,pm2_5_roll_mean_7,pm2_5_roll_std_7,pm10_roll_mean_7,pm10_roll_std_7,no2_roll_mean_7,no2_roll_std_7,so2_roll_mean_7,so2_roll_std_7,co_roll_mean_7,co_roll_std_7,o3_roll_mean_7,o3_roll_std_7,pm2_5_lag1,pm2_5_lag2,pm2_5_lag3,pm10_lag1,pm10_lag2,pm10_lag3,no2_lag1,no2_lag2,no2_lag3,so2_lag1,so2_lag2,so2_lag3,co_lag1,co_lag2,co_lag3,o3_lag1,o3_lag2,o3_lag3,aqi_bucket_encoded
2018-07-24,Delhi,97.9,77.0,8.5,36.9,217.1,26.3,5.19,21.1,96.8,7.01,1.4,6.23,468.6,Poor,0,24,7,1,2018,False,True,False,244.21428571428572,128.52091176888214,223.6,150.85986875242756,102.35714285714288,44.883547733472085,42.028571428571425,31.328991593821133,7.104285714285715,1.9725943757976563,126.54285714285716,49.068450731023034,399.2,171.3,228.9,198.5,276.4,321.9,135.5,148.4,88.9,82.5,79.4,2.2,9.32,8.96,6.92,167.8,69.3,63.4,3
2018-07-25,Delhi,2.8,86.5,131.3,1.2,204.7,46.6,7.64,44.7,191.8,18.22,7.25,7.67,156.2,Poor,0,25,7,2,2018,False,True,False,228.44285714285712,151.92141452236487,225.51428571428573,148.70143945247395,83.47142857142858,56.064864644615476,46.057142857142864,29.242825737996966,7.432857142857143,1.8149996720450883,133.07142857142858,54.808658509573306,97.9,399.2,171.3,77.0,198.5,276.4,36.9,135.5,148.4,21.1,82.5,79.4,5.19,9.32,8.96,96.8,167.8,69.3,3
2018-07-26,Delhi,234.8,6.2,89.1,82.8,129.1,7.6,0.6,78.4,6.3,10.41,20.14,7.96,100.9,Severe,0,26,7,3,2018,False,True,False,221.52857142857147,150.10447155548835,156.54285714285714,114.05213511289043,88.4,53.933601153022785,51.857142857142854,31.28699714699688,6.2299999999999995,2.9946118279336287,111.02857142857142,70.63508840714861,2.8,97.9,399.2,86.5,77.0,198.5,1.2,36.9,135.5,44.7,21.1,82.5,7.64,5.19,9.32,191.8,96.8,167.8,5
2018-07-27,Delhi,0.2,543.9,110.4,24.1,243.7,38.2,0.07,17.3,177.1,13.81,2.19,2.57,156.9,Poor,0,27,7,4,2018,False,True,False,162.15714285714284,142.45367500984153,215.77142857142854,183.8452946935331,73.97142857142858,55.95133940266654,46.51428571428572,33.81209983479429,5.528571428571428,3.8023081962207663,110.35714285714286,69.86842055232232,234.8,2.8,97.9,6.2,86.5,77.0,82.8,1.2,36.9,78.4,44.7,21.1,0.6,7.64,5.19,6.3,191.8,96.8,3
2018-07-28,Delhi,37.8,195.0,28.5,119.9,24.2,48.8,3.09,55.8,99.0,16.3,17.27,9.93,100.7,Severe,0,28,7,5,2018,False,True,False,134.85714285714286,145.80315333973252,197.64285714285714,177.79305251839602,78.4,58.49871793466935,54.17142857142858,27.603122666690833,4.981428571428572,3.844049204382573,115.44285714285715,67.12244674580062,0.2,234.8,2.8,543.9,6.2,86.5,24.1,82.8,1.2,17.3,78.4,44.7,0.07,0.6,7.64,177.1,6.3,191.8,5
2018-07-29,Delhi,336.0,519.5,4.1,145.2,201.3,16.2,2.38,84.0,15.9,4.41,10.89,4.66,414.8,Poor,0,29,7,6,2018,False,True,False,158.3857142857143,164.7253110339699,232.37142857142857,215.48744522040894,77.94285714285715,57.86964826639433,54.82857142857142,28.34852813849509,4.041428571428572,3.497939529548928,107.8142857142857,75.72404788818024,37.8,0.2,234.8,195.0,543.9,6.2,119.9,24.1,82.8,55.8,17.3,78.4,3.09,0.07,0.6,99.0,177.1,6.3,3
2018-07-30,Delhi,148.1,24.5,33.9,63.7,91.3,19.1,2.15,30.5,140.9,7.51,17.29,6.95,420.7,Satisfactory,0,30,7,0,2018,False,True,False,122.51428571428572,126.43412551695893,207.5142857142857,229.6182152223651,67.6857142857143,52.036763561012954,47.39999999999999,26.651203850232868,3.017142857142857,2.638924744952733,103.97142857142858,72.79857403103695,336.0,37.8,0.2,519.5,195.0,543.9,145.2,119.9,24.1,84.0,55.8,17.3,2.38,3.09,0.07,15.9,99.0,177.1,1
2018-07-31,Delhi,353.4,62.0,49.8,2.7,44.2,39.5,1.8,52.4,161.9,10.01,7.82,8.58,358.3,Good,0,31,7,1,2018,False,True,False,159.0142857142857,152.36476439312162,205.37142857142857,231.1043899358441,62.80000000000001,56.79677220875616,51.871428571428574,23.996785499014546,2.532857142857143,2.4799846389693334,113.27142857142857,75.82507752025292,148.1,336.0,37.8,24.5,519.5,195.0,63.7,145.2,119.9,30.5,84.0,55.8,2.15,2.38,3.09,140.9,15.9,99.0,0
2018-08-01,Delhi,192.4,396.3,134.8,143.0,234.6,24.5,5.49,33.0,159.3,1.53,24.01,5.34,411.6,Moderate,0,1,8,2,2018,False,True,False,186.1,135.93281428705885,249.6285714285714,234.18933731979658,83.05714285714286,56.45094794429523,50.199999999999996,24.96737871703797,2.2257142857142855,1.7749822266045243,108.62857142857145,71.060601233166,353.4,148.1,336.0,62.0,24.5,519.5,2.7,63.7,145.2,52.4,30.5,84.0,1.8,2.15,2.38,161.9,140.9,15.9,2
2018-08-02,Delhi,423.9,348.2,77.8,84.9,14.4,34.4,3.28,39.7,131.2,12.41,1.73,0.4,78.2,Very Poor,0,2,8,3,2018,False,True,False,213.11428571428567,163.26620826706545,298.4857142857142,209.29149870114483,83.35714285714288,56.45493356483143,44.67142857142857,21.76110553914288,2.608571428571429,1.6505496919857732,126.47142857142858,54.93543829762677,192.4,353.4,148.1,396.3,62.0,24.5,143.0,2.7,63.7,33.0,52.4,30.5,5.49,1.8,2.15,159.3,161.9,140.9,4
2018-08-03,Delhi,108.5,401.8,186.4,46.3,48.5,0.5,6.35,80.8,21.5,7.29,28.3,2.11,310.2,Satisfactory,0,3,8,4,2018,False,True,False,228.58571428571426,143.6843928960442,278.18571428571425,187.2514479567637,86.52857142857144,53.09484326139769,53.74285714285714,21.684545736757414,3.505714285714286,1.7447908866380721,104.24285714285715,62.0542734800984,423.9,192.4,353.4,348.2,396.3,62.0,84.9,143.0,2.7,39.7,33.0,52.4,3.28,5.49,1.8,131.2,159.3,161.9,1
2018-08-04,Delhi,298.9,226.8,64.3,62.5,197.7,19.9,8.85,89.5,28.4,7.16,27.7,1.8,394.9,Moderate,0,4,8,5,2018,False,True,False,265.88571428571424,117.38619209787038,282.7285714285714,185.2722295640091,78.32857142857144,51.490151624225376,58.55714285714286,25.604091934874866,4.328571428571428,2.643062797661261,94.15714285714286,68.45557822760817,108.5,423.9,192.4,401.8,348.2,396.3,46.3,84.9,143.0,80.8,39.7,33.0,6.35,3.28,5.49,21.5,131.2,159.3,2
2018-08-05,Delhi,489.6,362.7,24.2,49.3,160.6,13.7,2.59,43.2,163.9,2.73,16.71,5.15,362.8,Satisfactory,0,5,8,6,2018,False,True,False,287.82857142857137,144.01316738740388,260.3285714285714,159.5708799069727,64.62857142857143,42.74820519763433,52.72857142857142,23.395563274954107,4.3585714285714285,2.6183355309014487,115.30000000000003,62.88579595849381,298.9,108.5,423.9,226.8,401.8,348.2,62.5,46.3,84.9,89.5,80.8,39.7,8.85,6.35,3.28,28.4,21.5,131.2,1
2018-08-06,Delhi,444.9,40.3,183.7,21.0,102.1,45.4,9.41,49.6,48.4,4.05,12.61,4.76,25.2,Very Poor,0,6,8,0,2018,False,True,False,330.2285714285714,139.64347119582453,262.5857142857143,155.7449777528569,58.52857142857143,45.83771061348632,55.45714285714286,21.399677345142166,5.395714285714285,3.006758260667998,102.08571428571429,66.23904761220089,489.6,298.9,108.5,362.7,226.8,401.8,49.3,62.5,46.3,43.2,89.5,80.8,2.59,8.85,6.35,163.9,28.4,21.5,4
2018-08-07,Delhi,31.2,542.6,59.2,120.1,200.5,6.4,8.1,20.2,91.0,15.67,23.43,1.65,385.4,Very Poor,0,7,8,1,2018,False,True,False,284.2,178.4435298163914,331.24285714285713,158.49066068323864,75.3,43.42007984024601,50.857142857142854,25.276066224979004,6.295714285714285,2.675741997670035,91.95714285714287,60.762786230357996,444.9,489.6,298.9,40.3,362.7,226.8,21.0,49.3,62.5,49.6,43.2,89.5,9.41,2.59,8.85,48.4,163.9,28.4,4
2018-08-08,Delhi,364.5,281.3,87.0,68.3,51.4,36.3,2.83,85.9,180.4,1.32,24.01,2.49,460.0,Good,0,8,8,2,2018,False,True,False,308.7857142857143,175.51932874160838,314.81428571428575,156.57176659678467,64.62857142857143,31.57101594214305,58.41428571428571,26.903000363740638,5.9157142857142855,2.980737364830259,94.97142857142856,65.03354811904677,31.2,444.9,489.6,542.6,40.3,362.7,120.1,21.0,49.3,20.2,49.6,43.2,8.1,9.41,2.59,91.0,48.4,163.9,0
2018-08-09,Delhi,476.8,21.1,7.7,136.0,55.0,44.3,2.32,78.1,173.5,18.86,10.14,9.14,137.2,Moderate,0,9,8,3,2018,False,True,False,316.3428571428571,182.3092323237532,268.0857142857143,190.156456885476,71.92857142857143,41.41315066037661,63.9,26.36057662495265,5.778571428571428,3.1400447373215803,101.0142857142857,70.68095992017994,364.5,31.2,444.9,281.3,542.6,40.3,68.3,120.1,21.0,85.9,20.2,49.6,2.83,8.1,9.41,180.4,91.0,48.4,2
2018-08-10,Delhi,262.6,526.6,189.7,23.0,131.0,28.8,1.04,15.9,113.2,7.22,25.49,3.01,3.6,Severe,0,10,8,4,2018,False,True,False,338.35714285714283,161.09892258219136,285.9142857142857,209.63539323129083,68.60000000000001,44.62794341366558,54.628571428571426,30.512167752429214,5.019999999999999,3.588379392799301,114.11428571428571,61.37248103646626,476.8,364.5,31.2,21.1,281.3,542.6,136.0,68.3,120.1,78.1,85.9,20.2,2.32,2.83,8.1,173.5,180.4,91.0,5
2018-08-11,Delhi,263.0,516.2,199.6,139.8,161.9,29.2,7.67,48.6,155.1,5.05,10.33,1.33,45.1,Severe,0,11,8,5,2018,False,True,False,333.22857142857146,163.12311009669685,327.25714285714287,224.07378886684364,79.64285714285714,51.84678894405641,48.785714285714285,26.35434363765163,4.851428571428571,3.401310671743218,132.21428571428572,49.394852247692796,262.6,476.8,364.5,526.6,21.1,281.3,23.0,136.0,68.3,15.9,78.1,85.9,1.04,2.32,2.83,113.2,173.5,180.4,5
2018-08-12,Delhi,167.1,401.3,89.9,16.8,214.5,30.3,3.38,70.3,40.6,0.45,22.39,3.35,264.2,Satisfactory,0,12,8,6,2018,False,True,False,287.15714285714284,157.02629139884894,332.7714285714286,225.56140120660203,75.0,56.282294433211156,52.65714285714286,27.368038362468074,4.964285714285714,3.3260429799931805,114.60000000000001,57.527471698311075,263.0,262.6,476.8,516.2,526.6,21.1,139.8,23.0,136.0,48.6,15.9,78.1,7.67,1.04,2.32,155.1,113.2,173.5,1
2018-08-13,Delhi,63.1,403.9,6.3,18.9,118.8,39.8,5.55,36.3,116.1,16.27,20.2,9.89,90.0,Good,0,13,8,0,2018,False,True,False,232.6142857142857,159.39357398769707,384.7142857142857,185.248026787255,74.70000000000002,56.62266919411934,50.75714285714285,28.06836042847636,4.412857142857143,2.733299070633111,124.27142857142859,49.70163358434366,167.1,263.0,262.6,401.3,516.2,526.6,16.8,139.8,23.0,70.3,48.6,15.9,3.38,7.67,1.04,40.6,155.1,113.2,0
2018-08-14,Delhi,414.7,444.1,116.0,144.7,219.4,2.9,2.54,31.0,150.4,5.24,23.96,3.15,207.6,Very Poor,0,14,8,1,2018,False,True,False,287.4,143.7677757125475,370.64285714285717,174.69674541084885,78.21428571428571,60.538071452913826,52.300000000000004,26.353178176455312,3.6185714285714283,2.248031943511401,132.75714285714287,48.119949332989705,63.1,167.1,263.0,403.9,401.3,516.2,18.9,16.8,139.8,36.3,70.3,48.6,5.55,3.38,7.67,116.1,40.6,155.1,4
2018-08-15,Delhi,27.5,402.4,150.9,121.8,196.6,42.5,1.57,7.1,10.5,1.37,5.11,5.63,320.3,Severe,0,15,8,2,2018,False,True,False,239.25714285714284,168.025046318923,387.9428571428571,170.31591095317447,85.85714285714286,62.42552515178544,41.042857142857144,26.438473048624758,3.4385714285714286,2.36889164358517,108.4857142857143,61.16429864366477,414.7,63.1,167.1,444.1,403.9,401.3,144.7,18.9,16.8,31.0,36.3,70.3,2.54,5.55,3.38,150.4,116.1,40.6,5
2018-08-16,Delhi,405.6,479.1,10.6,125.2,215.5,47.4,3.85,48.2,161.3,17.33,23.29,5.98,163.4,Poor,0,16,8,3,2018,False,True,False,229.08571428571426,152.7053964181951,453.37142857142857,54.489623302234,84.31428571428572,61.099056964119896,36.771428571428565,21.386266176038806,3.6571428571428575,2.3185319657469687,106.74285714285715,59.14340924517999,27.5,414.7,63.1,402.4,444.1,403.9,121.8,144.7,18.9,7.1,31.0,36.3,1.57,2.54,5.55,10.5,150.4,116.1,3
2018-08-17,Delhi,467.8,488.2,27.0,93.6,43.6,37.0,9.44,9.5,47.2,16.44,24.13,4.59,83.3,Good,0,17,8,4,2018,False,True,False,258.40000000000003,177.83870969692364,447.88571428571424,47.354458733102,94.4,54.792487319583095,35.857142857142854,22.53329811211675,4.857142857142857,2.850892926118147,97.31428571428572,63.07274711451388,405.6,27.5,414.7,479.1,402.4,444.1,125.2,121.8,144.7,48.2,7.1,31.0,3.85,1.57,2.54,161.3,10.5,150.4,0
2018-08-18,Delhi,396.8,104.4,180.1,53.3,6.1,47.9,5.22,3.3,61.6,16.49,22.18,5.46,27.5,Moderate,0,18,8,5,2018,False,True,False,277.51428571428573,185.44340941440362,389.0571428571429,130.731695431813,82.04285714285713,52.555458236763535,29.385714285714283,24.667551464182573,4.507142857142857,2.5861020493251665,83.95714285714287,58.53269334719006,467.8,405.6,27.5,488.2,479.1,402.4,93.6,125.2,121.8,9.5,48.2,7.1,9.44,3.85,1.57,47.2,161.3,10.5,2
2018-08-19,Delhi,48.0,297.6,46.0,144.0,218.4,10.9,1.91,58.0,56.9,7.16,0.06,4.71,243.7,Severe,0,19,8,6,2018,False,True,False,260.5,201.98788742562434,374.24285714285713,134.92154333961253,100.21428571428571,48.03316314698388,27.628571428571426,21.502380820559882,4.297142857142857,2.747530492919747,86.28571428571429,56.81952213137745,396.8,467.8,405.6,104.4,488.2,479.1,53.3,93.6,125.2,3.3,9.5,48.2,5.22,9.44,3.85,61.6,47.2,161.3,5
2018-08-20,Delhi,284.1,533.3,179.8,7.3,179.3,44.3,7.07,41.3,141.4,9.23,2.9,4.7,395.0,Very Poor,0,20,8,0,2018,False,True,False,292.07142857142856,182.30357204660692,392.7285714285714,147.90228434438004,98.55714285714285,51.38893710851457,28.342857142857145,21.917485952457934,4.514285714285714,2.917835140093066,89.89999999999999,59.76063364233455,48.0,396.8,467.8,297.6,104.4,488.2,144.0,53.3,93.6,58.0,3.3,9.5,1.91,5.22,9.44,56.9,61.6,47.2,4
2018-08-21,Delhi,283.5,171.5,136.2,21.3,0.6,12.7,3.96,37.4,45.5,1.41,7.08,9.35,343.2,Poor,0,21,8,1,2018,False,True,False,273.3285714285715,174.15711024135382,353.7857142857143,166.8021525497741,80.92857142857144,54.02017259893801,29.25714285714286,22.178732841986058,4.717142857142856,2.804875007825451,74.91428571428573,55.025915972125624,284.1,48.0,396.8,533.3,297.6,104.4,7.3,144.0,53.3,41.3,58.0,3.3,7.07,1.91,5.22,141.4,56.9,61.6,3
2018-08-22,Delhi,380.6,358.1,117.5,28.6,108.1,28.7,7.44,46.3,62.6,2.48,1.82,7.73,345.7,Very Poor,0,22,8,2,2018,False,True,False,323.7714285714286,138.59310606094039,347.45714285714286,165.48547627252023,67.61428571428571,53.75250160291549,34.857142857142854,20.54011174449134,5.555714285714286,2.5752336925857,82.35714285714286,47.92664036987003,283.5,284.1,48.0,171.5,533.3,297.6,21.3,7.3,144.0,37.4,41.3,58.0,3.96,7.07,1.91,45.5,141.4,56.9,4
2018-08-23,Delhi,427.0,488.6,18.6,33.4,71.1,6.1,6.58,72.9,192.3,8.27,4.94,2.31,182.5,Poor,0,23,8,3,2018,False,True,False,326.8285714285715,140.91551504696847,348.8142857142857,166.7789098234689,54.50000000000001,48.281466423463165,38.385714285714286,24.877863558555344,5.945714285714286,2.4787756194195096,86.78571428571429,57.00869607850564,380.6,283.5,284.1,358.1,171.5,533.3,28.6,21.3,7.3,46.3,37.4,41.3,7.44,3.96,7.07,62.6,45.5,141.4,3
2018-08-24,Delhi,499.8,560.8,199.3,144.4,129.4,47.5,7.29,53.4,77.4,16.05,5.68,7.71,138.5,Good,0,24,8,4,2018,False,True,False,331.40000000000003,146.65320771579923,359.1857142857143,178.7213047230374,61.75714285714287,57.981515938065925,44.65714285714285,21.714730571884253,5.638571428571429,2.073752063060487,91.10000000000001,54.605738404188436,427.0,380.6,283.5,488.6,358.1,171.5,33.4,28.6,21.3,72.9,46.3,37.4,6.58,7.44,3.96,192.3,62.6,45.5,0
2018-08-25,Delhi,296.3,157.6,120.2,46.1,106.2,17.7,0.23,88.6,51.5,3.31,7.14,5.85,49.7,Severe,0,25,8,5,2018,False,True,False,317.04285714285714,144.08038100475795,366.7857142857143,166.81554112823187,60.72857142857144,58.219919680630355,56.84285714285714,18.30435805510603,4.925714285714286,2.9246929020717003,89.65714285714286,55.63880112364198,499.8,427.0,380.6,560.8,488.6,358.1,144.4,33.4,28.6,53.4,72.9,46.3,7.29,6.58,7.44,77.4,192.3,62.6,5
2018-08-26,Delhi,231.5,188.0,174.0,42.9,147.8,27.7,0.11,40.7,52.6,19.88,16.27,4.64,464.6,Moderate,0,26,8,6,2018,False,True,False,343.25714285714287,95.46215405668822,351.12857142857143,179.08386968387856,46.28571428571429,45.20491966484136,54.37142857142857,19.26479641606373,4.668571428571428,3.290306108208521,89.04285714285716,56.08270253660676,296.3,499.8,427.0,157.6,560.8,488.6,46.1,144.4,33.4,88.6,53.4,72.9,0.23,7.29,6.58,51.5,77.4,192.3,2
2018-08-27,Delhi,476.8,19.3,89.1,94.5,105.8,35.9,0.53,24.4,113.5,9.18,4.65,6.93,143.3,Very Poor,0,27,8,0,2018,False,True,False,370.7857142857143,103.04328263034962,277.7,196.47208453111043,58.74285714285715,44.6829145999101,51.95714285714286,22.03564212383031,3.7342857142857144,3.420705858653824,85.05714285714285,52.62650970575115,231.5,296.3,499.8,188.0,157.6,560.8,42.9,46.1,144.4,40.7,88.6,53.4,0.11,0.23,7.29,52.6,51.5,77.4,4
2018-08-28,Delhi,245.0,18.0,145.8,116.7,195.6,34.7,0.92,47.9,117.5,14.99,9.49,4.52,56.1,Poor,0,28,8,1,2018,False,True,False,365.2857142857143,109.31529976130871,255.77142857142857,217.7182025331953,72.37142857142858,45.89167369235642,53.457142857142856,21.221911408012353,3.3000000000000003,3.5766930722852583,95.34285714285714,50.60384890311719,476.8,231.5,296.3,19.3,188.0,157.6,94.5,42.9,46.1,24.4,40.7,88.6,0.53,0.11,0.23,113.5,52.6,51.5,3
2018-08-29,Delhi,498.6,479.5,53.3,59.0,199.9,14.7,4.81,72.3,97.8,8.72,20.01,5.86,224.9,Satisfactory,0,29,8,2,2018,False,True,False,382.14285714285717,120.58747664583392,273.11428571428576,231.619374755016,76.71428571428574,42.3617527403919,57.17142857142857,22.020726167689887,2.924285714285714,3.186135889249223,100.37142857142858,48.513630877850915,245.0,476.8,231.5,18.0,19.3,188.0,116.7,94.5,42.9,47.9,24.4,40.7,0.92,0.53,0.11,117.5,113.5,52.6,1
2018-08-30,Delhi,139.1,312.7,17.5,85.4,39.8,30.6,2.88,17.8,70.5,11.15,9.66,8.28,373.6,Moderate,0,30,8,3,2018,False,True,False,341.0142857142857,148.5848739337379,247.98571428571427,213.1501929670824,84.14285714285714,37.81564302167641,49.300000000000004,25.09475376780309,2.3957142857142855,2.756530773411017,82.97142857142858,27.213827017756568,498.6,245.0,476.8,479.5,18.0,19.3,59.0,116.7,94.5,72.3,47.9,24.4,4.81,0.92,0.53,97.8,117.5,113.5,2
2018-08-31,Delhi,168.1,575.1,85.1,129.3,130.9,22.2,7.67,79.9,110.7,12.38,22.67,8.42,398.2,Moderate,0,31,8,4,2018,False,True,False,293.62857142857143,142.26348458975366,250.02857142857144,216.68709940284577,81.9857142857143,34.048515805706344,53.08571428571429,27.681848961092953,2.4499999999999997,2.8703716367978154,87.72857142857143,28.93375850027741,139.1,498.6,245.0,312.7,479.5,18.0,85.4,59.0,116.7,17.8,72.3,47.9,2.88,4.81,0.92,70.5,97.8,117.5,2
2018-09-01,Delhi,57.9,442.9,39.3,48.6,23.2,40.3,5.46,82.1,162.9,14.34,11.03,1.15,200.1,Moderate,0,1,9,5,2018,False,False,False,259.57142857142856,167.76719697530984,290.7857142857143,223.13976508436278,82.34285714285716,33.61977875908064,52.15714285714286,26.369923343515016,3.197142857142857,2.8768716475001983,103.64285714285714,35.56298905429883,168.1,139.1,498.6,575.1,312.7,479.5,129.3,85.4,59.0,79.9,17.8,72.3,7.67,2.88,4.81,110.7,70.5,97.8,2
2018-09-02,Delhi,104.3,162.8,23.2,23.8,32.2,17.4,7.15,76.0,122.6,12.52,14.9,0.99,349.3,Satisfactory,0,2,9,6,2018,False,False,False,241.4,177.89734867801346,287.1857142857143,225.26756260479357,79.61428571428573,37.861917039483984,57.199999999999996,27.176705711570975,4.202857142857143,2.848179033966058,113.64285714285714,27.81593411115604,57.9,168.1,139.1,442.9,575.1,312.7,48.6,129.3,85.4,82.1,79.9,17.8,5.46,7.67,2.88,162.9,110.7,70.5,1
2018-09-03,Delhi,279.1,528.2,34.2,123.3,60.9,11.4,1.33,47.0,175.5,5.27,25.23,8.66,67.8,Moderate,0,3,9,0,2018,False,False,False,213.15714285714284,147.37102674477626,359.88571428571424,205.67002235434833,83.72857142857144,41.1693945500666,60.42857142857143,23.758066299379575,4.317142857142857,2.687773020462075,122.5,36.33065739381338,104.3,57.9,168.1,162.8,442.9,575.1,23.8,48.6,129.3,76.0,82.1,79.9,7.15,5.46,7.67,122.6,162.9,110.7,2
2018-09-04,Delhi,73.6,416.0,168.8,120.8,192.4,15.5,2.58,92.0,85.0,19.1,21.6,2.87,54.3,Poor,0,4,9,1,2018,False,False,False,188.67142857142858,155.2281623319442,416.74285714285713,139.901618493651,84.31428571428572,41.741842659032606,66.72857142857143,25.653571179968605,4.554285714285714,2.3954182456156974,117.85714285714286,39.05094352862901,279.1,104.3,57.9,528.2,162.8,442.9,123.3,23.8,48.6,47.0,76.0,82.1,1.33,7.15,5.46,175.5,122.6,162.9,3
2018-09-05,Delhi,33.8,286.3,20.7,64.9,16.0,41.3,9.18,31.2,30.3,2.54,26.55,8.13,117.6,Moderate,0,5,9,2,2018,False,False,False,122.27142857142859,83.30807712512487,389.14285714285717,144.44107053446743,85.15714285714287,41.20157186090756,60.857142857142854,28.689594928176632,5.178571428571429,2.9729863132963845,108.21428571428571,51.2557778392324,73.6,279.1,104.3,416.0,528.2,162.8,120.8,123.3,23.8,92.0,47.0,76.0,2.58,1.33,7.15,85.0,175.5,122.6,2
2018-09-06,Delhi,378.9,400.9,23.3,137.4,109.2,48.7,5.31,84.2,32.4,12.77,23.73,7.27,470.6,Good,0,6,9,3,2018,False,False,False,156.52857142857144,128.45334709906322,401.7428571428572,140.45327642010716,92.5857142857143,45.69534726758042,70.34285714285714,22.359476525093157,5.525714285714286,2.796490998512584,102.77142857142857,57.56300068289557,33.8,73.6,279.1,286.3,416.0,528.2,64.9,120.8,123.3,31.2,92.0,47.0,9.18,2.58,1.33,30.3,85.0,175.5,0
2018-09-07,Delhi,341.4,398.2,121.7,51.5,5.2,49.8,6.18,23.3,84.8,13.3,26.42,9.54,220.0,Moderate,0,7,9,4,2018,False,False,False,181.28571428571428,146.48931051526637,376.4714285714286,118.2173663819568,81.4714285714286,44.72842922518503,62.25714285714286,27.879852769987718,5.312857142857142,2.659421705845806,99.07142857142857,57.800337781184616,378.9,33.8,73.6,400.9,286.3,416.0,137.4,64.9,120.8,84.2,31.2,92.0,5.31,9.18,2.58,32.4,30.3,85.0,2
2018-09-08,Delhi,252.9,498.1,67.7,42.2,68.2,33.0,5.26,5.6,5.7,17.93,14.24,3.96,445.3,Satisfactory,0,8,9,5,2018,False,False,False,209.1428571428571,137.3724481976264,384.35714285714283,125.03168741220354,80.55714285714286,45.569831290114834,51.32857142857143,33.276554022600486,5.284285714285715,2.6586516453699947,76.61428571428571,59.3845498585681,341.4,378.9,33.8,398.2,400.9,286.3,51.5,137.4,64.9,23.3,84.2,31.2,6.18,5.31,9.18,84.8,32.4,30.3,1
2018-09-09,Delhi,191.5,410.8,134.3,39.5,248.8,47.0,3.87,4.3,141.6,1.08,28.17,0.19,448.5,Poor,0,9,9,6,2018,False,False,False,221.59999999999997,130.0385327508736,419.7857142857143,78.12693578554268,82.8,42.60039123451027,41.08571428571428,35.38495106545667,4.815714285714286,2.5623222354136588,79.32857142857142,62.20401150745059,252.9,341.4,378.9,498.1,398.2,400.9,42.2,51.5,137.4,5.6,23.3,84.2,5.26,6.18,5.31,5.7,84.8,32.4,3
2018-09-10,Delhi,187.1,361.0,180.7,68.0,194.5,9.9,2.14,74.3,9.5,1.44,11.06,4.26,331.4,Very Poor,0,10,9,0,2018,False,False,False,208.45714285714286,127.88991173587365,395.90000000000003,63.6806092935687,74.9,38.79579014961982,44.98571428571428,37.581707809847636,4.931428571428571,2.3912509179048866,55.61428571428571,49.84400427237733,191.5,252.9,341.4,410.8,498.1,398.2,39.5,42.2,51.5,4.3,5.6,23.3,3.87,5.26,6.18,141.6,5.7,84.8,4
2018-09-11,Delhi,324.8,277.1,172.5,45.0,57.1,3.2,6.85,34.0,86.6,4.58,13.87,9.6,198.6,Severe,0,11,9,1,2018,False,False,False,244.34285714285713,118.65193996367225,376.0571428571429,76.6861321044617,64.07142857142858,34.149363795231245,36.699999999999996,31.368986807567346,5.541428571428571,2.230675746430729,55.84285714285714,50.00462835721174,187.1,191.5,252.9,361.0,410.8,498.1,68.0,39.5,42.2,74.3,4.3,5.6,2.14,3.87,5.26,9.5,141.6,5.7,5
2018-09-12,Delhi,297.6,219.9,181.2,14.7,90.5,31.0,9.49,76.7,89.3,0.73,26.92,7.42,0.6,Poor,0,12,9,2,2018,False,False,False,282.0285714285714,74.20268895140573,366.57142857142856,92.18046999022687,56.9,38.88855872875725,43.2,34.58824463118456,5.5857142857142845,2.3163826478862632,64.27142857142857,49.954036015978915,324.8,187.1,191.5,277.1,361.0,410.8,45.0,68.0,39.5,34.0,74.3,4.3,6.85,2.14,3.87,86.6,9.5,141.6,3
2018-09-13,Delhi,116.2,219.9,39.9,103.8,24.1,3.3,5.62,82.9,50.0,16.97,20.98,1.9,338.2,Satisfactory,0,13,9,3,2018,False,False,False,244.5,82.95834295998621,340.7142857142857,105.3860748007286,52.10000000000001,27.784887978899636,43.01428571428572,34.33396901861813,5.630000000000001,2.3131940399946282,66.78571428571428,48.50441315218748,297.6,324.8,187.1,219.9,277.1,361.0,14.7,45.0,68.0,76.7,34.0,74.3,9.49,6.85,2.14,89.3,86.6,9.5,1
2018-09-14,Delhi,314.1,317.6,10.0,88.5,186.2,33.7,5.27,13.1,133.0,8.1,11.83,7.44,312.0,Good,0,14,9,4,2018,False,False,False,240.6,78.14580389673328,329.2,102.41985484595571,57.38571428571429,30.986633062845517,41.55714285714286,35.50651851622259,5.5,2.30267959849679,73.67142857142856,54.53438408581368,116.2,297.6,324.8,219.9,219.9,277.1,103.8,14.7,45.0,82.9,76.7,34.0,5.62,9.49,6.85,50.0,89.3,86.6,0
